	-1
clever	7.06
efficiency	6.59
to	4.98
address	5.6
them	4.92
while	5.12
the	4.98
owner	6.1
slept	6.62
tesla	-1
s	5.04
engineer	6.3
tapped	-1
into	5.04
the	4.98
car	6.72
via	5.3
the	4.98
internet	7.48
connection	5.82
and	5.22
download	6.02
software	6.3
update	5.72
when	4.96
the	4.98
customer	5.66
take	5.18
the	4.98
car	6.72
out	4.62
for	5.22
a	5.24
spin	5.64
in	5.5
the	4.98
morning	6.56
and	5.22
found	6.54
it	5.02
work	5.24
right	6.54
he	5.42
be	5.68
left	4.64
feel	5.9
as	5.22
if	4.66
magical	7.38
elf	-1
have	5.82
do	5.76
the	4.98
work	5.24
tesla	-1
soon	6.34
begin	6.28
show	6.24
off	4.02
its	4.96
software	6.3
skill	6.57
for	5.22
job	5.96
other	5.04
than	4.74
make	6.0
up	6.14
for	5.22
mistake	2.78
it	5.02
put	5.04
out	4.62
a	5.24
smartphone	-1
app	5.2
that	4.94
let	5.38
people	6.16
turn	5.2
on	5.56
their	5.16
air	6.8
conditioning	-1
or	4.98
heating	6.0
from	5.18
afar	-1
and	5.22
to	4.98
see	6.06
where	5.02
the	4.98
car	6.72
be	5.68
park	7.08
on	5.56
a	5.24
map	5.5
tesla	-1
also	5.42
begin	6.28
instal	-1
software	6.3
update	5.72
that	4.94
imbue	-1
the	4.98
model	5.8
s	5.04
with	5.72
new	6.82
feature	5.98
overnight	5.58
the	4.98
model	5.8
s	5.04
sometimes	5.28
get	5.92
new	6.82
traction	-1
control	5.38
for	5.22
hilly	-1
and	5.22
highway	5.48
drive	6.08
or	4.98
could	5.52
suddenly	4.78
recharge	-1
much	5.74
faster	6.38
than	4.74
before	5.1
or	4.98
posse	5.28
a	5.24
new	6.82
range	5.56
of	4.94
voice	5.76
control	5.38
tesla	-1
have	5.82
transform	-1
the	4.98
car	6.72
into	5.04
a	5.24
gadget	-1
a	5.24
device	5.54
that	4.94
actually	5.3
get	5.92
well	6.68
after	5.08
you	6.24
bought	6.3
it	5.02
as	5.22
craig	5.28
venter	-1
one	5.4
of	4.94
the	4.98
early	5.66
model	5.8
s	5.04
owner	6.1
and	5.22
the	4.98
famed	-1
scientist	6.18
who	5.06
first	6.82
decode	-1
man	5.9
s	5.04
dna	5.4
put	5.04
it	5.02
it	5.02
change	5.56
everything	5.96
about	5.16
transportation	6.16
it	5.02
s	5.04
a	5.24
computer	7.24
on	5.56
wheel	5.78
the	4.98
first	6.82
people	6.16
to	4.98
notice	5.16
what	4.8
tesla	-1
have	5.82
accomplish	-1
be	5.68
the	4.98
technophile	-1
in	5.5
silicon	-1
valley	6.26
the	4.98
region	5.14
be	5.68
fill	5.7
with	5.72
early	5.66
adopter	-1
willing	6.4
to	4.98
buy	6.28
the	4.98
late	3.46
gizmo	-1
and	5.22
suffer	2.08
through	5.62
their	5.16
bug	3.54
normally	5.5
this	5.06
habit	5.48
applies	5.92
to	4.98
compute	-1
device	5.54
range	5.56
from	5.18
to	4.98
in	5.5
price	5.0
this	5.06
time	5.74
around	5.62
the	4.98
early	5.66
adopter	-1
prove	5.74
willing	6.4
not	3.86
only	4.92
to	4.98
spend	5.04
on	5.56
a	5.24
product	5.56
that	4.94
might	5.08
not	3.86
work	5.24
but	4.24
also	5.42
to	4.98
trust	7.22
their	5.16
well	6.68
be	5.68
to	4.98
a	5.24
start	6.1
up	6.14
tesla	-1
need	4.84
this	5.06
early	5.66
boost	6.48
of	4.94
confidence	7.22
and	5.22
get	5.92
it	5.02
on	5.56
a	5.24
scale	4.88
few	4.5
expect	5.9
in	5.5
the	4.98
first	6.82
couple	7.3
of	4.94
month	5.18
after	5.08
the	4.98
model	5.8
s	5.04
go	5.54
on	5.56
sale	6.58
you	6.24
might	5.08
see	6.06
one	5.4
or	4.98
two	5.4
per	5.0
day	6.24
on	5.56
the	4.98
street	5.44
of	4.94
san	5.02
francisco	5.6
and	5.22
the	4.98
surround	5.44
city	5.76
then	5.34
you	6.24
start	6.1
to	4.98
see	6.06
five	5.24
to	4.98
ten	5.44
per	5.0
day	6.24
soon	6.34
enough	5.46
the	4.98
model	5.8
s	5.04
seem	5.24
to	4.98
feel	5.9
like	7.22
the	4.98
most	6.22
common	4.92
car	6.72
in	5.5
palo	-1
alto	-1
and	5.22
mountain	6.4
view	5.72
the	4.98
two	5.4
city	5.76
at	4.9
the	4.98
heart	7.22
of	4.94
silicon	-1
valley	6.26
the	4.98
model	5.8
s	5.04
emerge	-1
as	5.22
the	4.98
ultimate	6.54
status	5.62
symbol	5.64
for	5.22
wealthy	7.14
technophile	-1
allow	6.0
them	4.92
to	4.98
show	6.24
off	4.02
get	5.92
a	5.24
new	6.82
gadget	-1
and	5.22
claim	5.18
to	4.98
be	5.68
help	6.08
the	4.98
environment	6.22
at	4.9
the	4.98
same	5.36
time	5.74
from	5.18
silicon	-1
valley	6.26
the	4.98
model	5.8
s	5.04
phenomenon	6.52
spread	5.48
to	4.98
los	4.7
angeles	5.84
then	5.34
all	6.22
along	5.48
the	4.98
west	5.68
coast	6.44
and	5.22
then	5.34
to	4.98
washington	6.04
d	4.72
c	4.7
and	5.22
new	6.82
york	5.62
although	4.58
to	4.98
a	5.24
lesser	4.1
degree	6.26
at	4.9
first	6.82
the	4.98
more	6.24
traditional	6.12
automaker	-1
view	5.72
the	4.98
model	5.8
s	5.04
as	5.22
a	5.24
gimmick	-1
and	5.22
its	4.96
surge	-1
sale	6.58
as	5.22
part	4.98
of	4.94
a	5.24
fad	-1
these	5.1
sentiment	5.8
however	4.7
soon	6.34
give	6.54
way	5.24
to	4.98
something	5.0
more	6.24
akin	-1
to	4.98
panic	2.46
in	5.5
november	6.1
just	5.76
a	5.24
few	4.5
month	5.18
after	5.08
it	5.02
start	6.1
shipping	5.46
the	4.98
model	5.8
s	5.04
be	5.68
name	5.74
motor	5.48
trend	5.64
s	5.04
car	6.72
of	4.94
the	4.98
year	5.38
in	5.5
the	4.98
first	6.82
unanimous	-1
vote	5.8
that	4.94
anyone	5.02
at	4.9
the	4.98
magazine	5.9
could	5.52
remember	6.42
the	4.98
model	5.8
s	5.04
beat	4.2
out	4.62
eleven	5.6
other	5.04
vehicle	6.08
from	5.18
company	5.44
such	5.16
as	5.22
porsche	-1
bmw	-1
lexus	-1
and	5.22
subaru	-1
and	5.22
be	5.68
herald	-1
as	5.22
proof	5.96
positive	7.8
that	4.94
america	6.76
can	5.62
still	5.14
make	6.0
great	7.88
thing	5.58
motor	5.48
trend	5.64
celebrate	7.98
the	4.98
model	5.8
s	5.04
as	5.22
the	4.98
first	6.82
non	4.26
internal	5.2
combustion	-1
engine	5.7
car	6.72
ever	5.42
to	4.98
win	8.12
its	4.96
top	6.76
award	7.86
and	5.22
write	5.8
that	4.94
the	4.98
vehicle	6.08
handle	5.54
like	7.22
a	5.24
sport	6.64
car	6.72
drove	5.26
as	5.22
smoothly	-1
as	5.22
a	5.24
roll	5.66
royce	-1
held	5.28
as	5.22
much	5.74
as	5.22
a	5.24
chevy	5.35
equinox	-1
and	5.22
be	5.68
more	6.24
efficient	6.8
than	4.74
a	5.24
toyota	5.92
prius	-1
several	5.66
month	5.18
later	4.6
consumer	5.5
report	4.76
give	6.54
the	4.98
model	5.8
s	5.04
its	4.96
high	6.64
car	6.72
rating	5.54
in	5.5
history	5.84
out	4.62
of	4.94
while	5.12
proclaim	-1
that	4.94
it	5.02
be	5.68
likely	6.44
the	4.98
best	7.18
car	6.72
ever	5.42
built	6.24
it	5.02
be	5.68
at	4.9
about	5.16
this	5.06
time	5.74
that	4.94
sale	6.58
of	4.94
the	4.98
model	5.8
s	5.04
start	6.1
to	4.98
soar	-1
alongside	-1
tesla	-1
s	5.04
share	6.78
price	5.0
and	5.22
that	4.94
general	5.32
motor	5.48
among	5.66
other	5.04
automaker	-1
pull	4.74
together	6.8
a	5.24
team	6.26
to	4.98
study	6.12
the	4.98
model	5.8
s	5.04
tesla	-1
and	5.22
the	4.98
method	5.56
of	4.94
elon	-1
musk	-1
it	5.02
s	5.04
worth	6.78
pause	5.1
for	5.22
a	5.24
moment	5.68
to	4.98
meditate	-1
on	5.56
what	4.8
tesla	-1
have	5.82
accomplish	-1
musk	-1
have	5.82
set	5.58
out	4.62
to	4.98
make	6.0
an	4.84
electric	5.66
car	6.72
that	4.94
do	5.76
not	3.86
suffer	2.08
from	5.18
any	5.22
compromise	5.42
he	5.42
do	5.76
that	4.94
then	5.34
use	5.64
a	5.24
form	5.28
of	4.94
entrepreneurial	-1
judo	-1
he	5.42
upended	-1
the	4.98
decade	5.2
of	4.94
criticism	3.1
against	3.4
electric	5.66
car	6.72
the	4.98
model	5.8
s	5.04
be	5.68
not	3.86
just	5.76
the	4.98
best	7.18
electric	5.66
car	6.72
it	5.02
be	5.68
best	7.18
car	6.72
period	4.72
and	5.22
the	4.98
car	6.72
people	6.16
desire	6.68
america	6.76
have	5.82
not	3.86
see	6.06
a	5.24
successful	8.16
car	6.72
company	5.44
since	5.24
chrysler	5.3
emerge	-1
in	5.5
silicon	-1
valley	6.26
have	5.82
do	5.76
little	4.6
of	4.94
note	5.42
in	5.5
the	4.98
automotive	-1
industry	5.38
musk	-1
have	5.82
never	3.34
run	5.48
a	5.24
car	6.72
factory	5.08
before	5.1
and	5.22
be	5.68
consider	5.56
arrogant	-1
and	5.22
amateurish	-1
by	4.98
detroit	4.4
yet	4.7
one	5.4
year	5.38
after	5.08
the	4.98
model	5.8
s	5.04
go	5.54
on	5.56
sale	6.58
tesla	-1
have	5.82
post	5.48
a	5.24
profit	7.66
hit	4.58
million	7.38
in	5.5
quarterly	5.02
revenue	6.72
raise	6.74
its	4.96
sale	6.58
forecast	5.92
and	5.22
become	5.7
as	5.22
valuable	7.12
as	5.22
mazda	-1
motor	5.48
elon	-1
musk	-1
have	5.82
built	6.24
the	4.98
automotive	-1
equivalent	5.5
of	4.94
the	4.98
iphone	6.54
and	5.22
car	6.72
executive	5.58
in	5.5
detroit	4.4
japan	6.0
and	5.22
germany	5.94
have	5.82
only	4.92
their	5.16
crappy	2.98
ad	4.92
to	4.98
watch	5.7
as	5.22
they	5.62
ponder	-1
how	4.68
such	5.16
a	5.24
thing	5.58
have	5.82
occur	5.16
you	6.24
can	5.62
forgive	6.44
the	4.98
automotive	-1
industry	5.38
veteran	5.6
for	5.22
be	5.68
caught	3.54
unawares	-1
for	5.22
year	5.38
tesla	-1
have	5.82
look	5.54
like	7.22
an	4.84
utter	-1
disaster	1.96
incapable	-1
of	4.94
do	5.76
much	5.74
of	4.94
anything	5.34
right	6.54
it	5.02
take	5.18
until	4.94
early	5.66
for	5.22
tesla	-1
to	4.98
really	5.84
hit	4.58
its	4.96
stride	5.56
with	5.72
the	4.98
roadster	-1
and	5.22
work	5.24
out	4.62
the	4.98
manufacturing	5.66
issue	4.48
behind	4.42
the	4.98
sport	6.64
car	6.72
just	5.76
as	5.22
the	4.98
company	5.44
try	6.02
to	4.98
build	6.22
some	5.02
momentum	-1
around	5.62
the	4.98
roadster	-1
musk	-1
sent	5.46
out	4.62
an	4.84
e	4.72
mail	6.36
to	4.98
customer	5.66
declare	5.57
a	5.24
price	5.0
hike	-1
where	5.02
the	4.98
car	6.72
originally	5.98
start	6.1
around	5.62
it	5.02
would	5.38
now	5.9
start	6.1
at	4.9
in	5.5
the	4.98
e	4.72
mail	6.36
musk	-1
say	5.54
that	4.94
four	5.2
hundred	5.82
customer	5.66
who	5.06
have	5.82
already	5.28
place	5.56
their	5.16
order	5.22
for	5.22
a	5.24
roadster	-1
but	4.24
not	3.86
yet	4.7
receive	6.5
them	4.92
would	5.38
bear	5.86
the	4.98
brunt	-1
of	4.94
the	4.98
price	5.0
change	5.56
and	5.22
need	4.84
to	4.98
cough	3.26
up	6.14
the	4.98
extra	6.52
cash	7.42
he	5.42
try	6.02
to	4.98
assuage	-1
tesla	-1
s	5.04
customer	5.66
base	5.08
by	4.98
argue	3.0
that	4.94
the	4.98
company	5.44
have	5.82
no	3.48
choice	6.24
but	4.24
to	4.98
raise	6.74
price	5.0
the	4.98
manufacturing	5.66
cost	4.1
for	5.22
the	4.98
roadster	-1
have	5.82
come	5.82
in	5.5
much	5.74
high	6.64
than	4.74
the	4.98
company	5.44
initially	5.2
expect	5.9
and	5.22
tesla	-1
need	4.84
to	4.98
prove	5.74
that	4.94
it	5.02
could	5.52
make	6.0
the	4.98
car	6.72
at	4.9
a	5.24
profit	7.66
to	4.98
bolster	-1
its	4.96
chance	6.44
of	4.94
secure	6.92
a	5.24
large	6.06
government	4.64
loan	4.22
that	4.94
would	5.38
be	5.68
need	4.84
to	4.98
build	6.22
the	4.98
model	5.8
s	5.04
which	4.94
it	5.02
vowed	-1
to	4.98
deliver	6.24
in	5.5
i	5.92
firmly	5.54
believe	6.7
that	4.94
the	4.98
plan	6.14
strike	3.96
a	5.24
reasonable	6.38
compromise	5.42
between	5.1
be	5.68
fair	6.96
to	4.98
early	5.66
customer	5.66
and	5.22
ensure	6.12
the	4.98
viability	-1
of	4.94
tesla	-1
which	4.94
be	5.68
obviously	5.54
in	5.5
the	4.98
best	7.18
interest	6.36
of	4.94
all	6.22
customer	5.66
musk	-1
write	5.8
in	5.5
the	4.98
e	4.72
mail	6.36
mass	5.44
market	6.28
electric	5.66
car	6.72
have	5.82
be	5.68
my	6.16
goal	7.02
from	5.18
the	4.98
begin	6.28
of	4.94
tesla	-1
i	5.92
don	4.98
t	4.84
want	5.7
and	5.22
i	5.92
don	4.98
t	4.84
think	6.2
the	4.98
vast	5.64
majority	5.9
of	4.94
tesla	-1
customer	5.66
want	5.7
us	6.26
to	4.98
do	5.76
anything	5.34
to	4.98
jeopardize	-1
that	4.94
objective	5.7
while	5.12
some	5.02
tesla	-1
customer	5.66
grumble	-1
musk	-1
have	5.82
largely	5.96
read	6.52
his	5.56
customer	5.66
base	5.08
right	6.54
they	5.62
would	5.38
support	6.44
just	5.76
about	5.16
anything	5.34
he	5.42
suggest	5.52
follow	5.66
the	4.98
price	5.0
increase	6.56
tesla	-1
have	5.82
a	5.24
safety	6.18
recall	4.6
it	5.02
say	5.54
that	4.94
lotus	-1
the	4.98
manufacturer	5.34
of	4.94
the	4.98
roadster	-1
s	5.04
chassis	-1
have	5.82
fail	1.96
to	4.98
tighten	-1
a	5.24
bolt	-1
properly	6.22
on	5.56
its	4.96
assembly	5.6
line	4.98
on	5.56
the	4.98
plus	6.76
side	5.12
tesla	-1
have	5.82
only	4.92
deliver	6.24
about	5.16
roadster	-1
which	4.94
meant	5.44
that	4.94
it	5.02
could	5.52
fix	6.28
the	4.98
problem	2.98
in	5.5
a	5.24
manageable	-1
fashion	6.36
on	5.56
the	4.98
downside	-1
a	5.24
safety	6.18
recall	4.6
be	5.68
the	4.98
last	3.74
thing	5.58
a	5.24
car	6.72
start	6.1
up	6.14
need	4.84
even	5.58
if	4.66
it	5.02
be	5.68
as	5.22
tesla	-1
claimed	5.4
more	6.24
of	4.94
a	5.24
proactive	-1
measure	5.32
than	4.74
anything	5.34
else	4.76
the	4.98
next	5.62
year	5.38
tesla	-1
have	5.82
another	5.2
voluntary	6.37
recall	4.6
it	5.02
have	5.82
receive	6.5
a	5.24
report	4.76
of	4.94
a	5.24
power	6.68
cable	5.64
grind	4.22
against	3.4
the	4.98
body	5.96
of	4.94
the	4.98
roadster	-1
to	4.98
the	4.98
point	5.42
that	4.94
it	5.02
cause	5.22
a	5.24
short	4.46
circuit	5.1
and	5.22
some	5.02
smoke	3.16
that	4.94
time	5.74
tesla	-1
brought	5.9
roadster	-1
in	5.5
for	5.22
a	5.24
fix	6.28
tesla	-1
do	5.76
its	4.96
best	7.18
to	4.98
put	5.04
a	5.24
positive	7.8
spin	5.64
on	5.56
these	5.1
issue	4.48
say	5.54
that	4.94
it	5.02
would	5.38
make	6.0
house	6.34
call	5.74
to	4.98
fix	6.28
the	4.98
roadster	-1
or	4.98
pick	5.6
up	6.14
the	4.98
car	6.72
and	5.22
take	5.18
them	4.92
back	5.18
to	4.98
the	4.98
factory	5.08
ever	5.42
since	5.24
musk	-1
have	5.82
try	6.02
to	4.98
turn	5.2
any	5.22
snafu	-1
with	5.72
a	5.24
tesla	-1
into	5.04
an	4.84
excuse	4.58
to	4.98
show	6.24
off	4.02
the	4.98
company	5.44
s	5.04
attention	5.8
to	4.98
service	6.0
and	5.22
dedication	6.66
to	4.98
please	6.36
the	4.98
customer	5.66
more	6.24
often	5.68
than	4.74
not	3.86
the	4.98
strategy	6.24
have	5.82
work	5.24
on	5.56
top	6.76
of	4.94
the	4.98
occasional	5.6
issue	4.48
with	5.72
the	4.98
roadster	-1
tesla	-1
continued	5.2
to	4.98
suffer	2.08
from	5.18
public	5.18
perception	5.76
problem	2.98
in	5.5
june	6.32
martin	5.26
eberhard	-1
sue	4.3
musk	-1
and	5.22
go	5.54
to	4.98
town	5.88
in	5.5
the	4.98
complaint	2.86
detail	5.82
his	5.56
ouster	-1
from	5.18
the	4.98
company	5.44
eberhard	-1
accuse	-1
musk	-1
of	4.94
libel	-1
slander	-1
and	5.22
breach	-1
of	4.94
contract	5.46
the	4.98
charge	4.9
paint	6.3
musk	-1
as	5.22
a	5.24
bully	-1
moneyman	-1
who	5.06
have	5.82
push	4.44
the	4.98
soulful	-1
inventor	-1
out	4.62
of	4.94
his	5.56
own	6.16
company	5.44
the	4.98
lawsuit	2.96
also	5.42
accuse	-1
musk	-1
of	4.94
trump	5.3
up	6.14
his	5.56
role	5.68
in	5.5
tesla	-1
s	5.04
found	6.54
musk	-1
respond	5.78
in	5.5
kind	7.24
issue	4.48
a	5.24
blog	6.02
post	5.48
that	4.94
detailed	5.72
his	5.56
take	5.18
on	5.56
eberhard	-1
s	5.04
foible	-1
and	5.22
take	5.18
umbrage	-1
at	4.9
the	4.98
suggestion	5.84
that	4.94
he	5.42
be	5.68
not	3.86
a	5.24
true	7.08
founder	5.88
of	4.94
the	4.98
company	5.44
a	5.24
short	4.46
while	5.12
later	4.6
the	4.98
two	5.4
men	5.94
settle	5.08
and	5.22
agree	6.7
to	4.98
stop	3.9
go	5.54
at	4.9
each	5.4
other	5.04
as	5.22
co	4.94
founder	5.88
of	4.94
the	4.98
company	5.44
elon	-1
s	5.04
contribution	6.42
to	4.98
tesla	-1
have	5.82
be	5.68
extraordinary	7.5
eberhard	-1
say	5.54
in	5.5
a	5.24
statement	5.26
at	4.9
the	4.98
time	5.74
it	5.02
must	4.82
have	5.82
be	5.68
excruciate	-1
for	5.22
eberhard	-1
to	4.98
agree	6.7
to	4.98
put	5.04
that	4.94
in	5.5
write	5.8
and	5.22
the	4.98
very	6.12
existence	5.9
of	4.94
that	4.94
statement	5.26
point	5.42
to	4.98
musk	-1
s	5.04
skill	6.57
and	5.22
tactic	-1
as	5.22
a	5.24
hard	4.1
line	4.98
negotiator	-1
the	4.98
two	5.4
men	5.94
continue	5.76
to	4.98
despise	3.54
each	5.4
other	5.04
today	6.22
although	4.58
they	5.62
must	4.82
do	5.76
so	5.08
in	5.5
private	5.92
as	5.22
legally	-1
require	4.44
eberhard	-1
though	4.78
hold	5.7
no	3.48
long	4.74
stand	5.6
grudge	-1
against	3.4
tesla	-1
his	5.56
share	6.78
in	5.5
the	4.98
company	5.44
end	4.36
up	6.14
become	5.7
very	6.12
valuable	7.12
he	5.42
still	5.14
drive	6.08
his	5.56
roadster	-1
and	5.22
his	5.56
wife	6.62
get	5.92
a	5.24
model	5.8
s	5.04
for	5.22
so	5.08
much	5.74
of	4.94
its	4.96
early	5.66
existence	5.9
tesla	-1
appear	5.84
in	5.5
the	4.98
news	5.6
for	5.22
the	4.98
wrong	3.14
reason	5.54
there	5.1
be	5.68
people	6.16
in	5.5
the	4.98
medium	5.32
and	5.22
the	4.98
automotive	-1
industry	5.38
who	5.06
view	5.72
it	5.02
as	5.22
a	5.24
gimmick	-1
they	5.62
seem	5.24
to	4.98
delight	7.78
in	5.5
the	4.98
soap	6.1
opera	5.56
worthy	6.9
spat	-1
between	5.1
musk	-1
and	5.22
eberhard	-1
and	5.22
other	5.04
disgruntle	-1
former	4.52
employee	5.74
far	4.38
from	5.18
be	5.68
see	6.06
universally	-1
as	5.22
a	5.24
successful	8.16
entrepreneur	-1
musk	-1
be	5.68
view	5.72
in	5.5
some	5.02
silicon	-1
valley	6.26
circle	5.58
as	5.22
an	4.84
abrasive	-1
blowhard	-1
who	5.06
would	5.38
get	5.92
what	4.8
he	5.42
deserve	6.4
when	4.96
tesla	-1
inevitably	4.84
collapse	2.9
the	4.98
roadster	-1
would	5.38
make	6.0
its	4.96
way	5.24
to	4.98
the	4.98
electric	5.66
car	6.72
graveyard	-1
detroit	4.4
would	5.38
prove	5.74
that	4.94
it	5.02
have	5.82
a	5.24
well	6.68
handle	5.54
on	5.56
this	5.06
whole	5.88
car	6.72
innovation	-1
thing	5.58
than	4.74
silicon	-1
valley	6.26
the	4.98
natural	6.56
order	5.22
of	4.94
the	4.98
world	6.52
would	5.38
remain	5.52
intact	-1
a	5.24
funny	7.92
thing	5.58
happen	5.28
however	4.7
tesla	-1
do	5.76
just	5.76
enough	5.46
to	4.98
survive	6.0
from	5.18
to	4.98
tesla	-1
sell	5.48
about	5.16
roadster	-1
the	4.98
car	6.72
have	5.82
accomplish	-1
what	4.8
musk	-1
have	5.82
intend	-1
from	5.18
the	4.98
outset	-1
it	5.02
prove	5.74
that	4.94
electric	5.66
car	6.72
could	5.52
be	5.68
fun	7.96
to	4.98
drive	6.08
and	5.22
that	4.94
they	5.62
could	5.52
be	5.68
object	5.46
of	4.94
desire	6.68
with	5.72
the	4.98
roadster	-1
tesla	-1
kept	5.74
electric	5.66
car	6.72
in	5.5
the	4.98
public	5.18
s	5.04
consciousness	6.4
and	5.22
do	5.76
so	5.08
under	4.6
impossible	2.9
circumstance	-1
namely	5.24
the	4.98
collapse	2.9
of	4.94
the	4.98
american	6.74
automotive	-1
industry	5.38
and	5.22
the	4.98
global	6.0
financial	5.42
market	6.28
whether	4.92
musk	-1
be	5.68
a	5.24
founder	5.88
of	4.94
tesla	-1
in	5.5
the	4.98
purest	-1
sense	6.3
of	4.94
the	4.98
word	5.56
be	5.68
irrelevant	-1
at	4.9
this	5.06
point	5.42
there	5.1
would	5.38
be	5.68
no	3.48
tesla	-1
to	4.98
talk	6.06
about	5.16
today	6.22
be	5.68
it	5.02
not	3.86
for	5.22
musk	-1
s	5.04
money	7.3
marketing	5.2
savvy	-1
chicanery	-1
engineering	5.86
smart	7.48
and	5.22
indomitable	-1
spirit	6.6
tesla	-1
be	5.68
in	5.5
effect	5.16
will	6.02
into	5.04
existence	5.9
by	4.98
musk	-1
and	5.22
reflect	6.28
his	5.56
personality	6.66
as	5.22
much	5.74
as	5.22
intel	-1
microsoft	5.62
and	5.22
apple	7.44
reflect	6.28
the	4.98
personality	6.66
of	4.94
their	5.16
founder	5.88
marc	5.1
tarpenning	-1
the	4.98
other	5.04
tesla	-1
cofounder	-1
say	5.54
as	5.22
much	5.74
when	4.96
he	5.42
reflect	6.28
on	5.56
what	4.8
musk	-1
have	5.82
meant	5.44
to	4.98
the	4.98
company	5.44
elon	-1
push	4.44
tesla	-1
so	5.08
much	5.74
farther	5.14
than	4.74
we	6.38
ever	5.42
imagine	7.18
he	5.42
say	5.54
as	5.22
difficult	3.18
as	5.22
birthing	-1
the	4.98
roadster	-1
have	5.82
be	5.68
the	4.98
adventure	7.3
have	5.82
whet	-1
musk	-1
s	5.04
appetite	-1
for	5.22
what	4.8
he	5.42
could	5.52
accomplish	-1
in	5.5
the	4.98
automotive	-1
industry	5.38
with	5.72
a	5.24
clean	6.9
slate	-1
tesla	-1
s	5.04
next	5.62
car	6.72
code	5.28
name	5.74
whitestar	-1
would	5.38
not	3.86
be	5.68
an	4.84
adapt	-1
version	5.28
of	4.94
another	5.2
company	5.44
s	5.04
vehicle	6.08
it	5.02
would	5.38
be	5.68
make	6.0
from	5.18
scratch	4.22
and	5.22
structure	5.36
to	4.98
take	5.18
full	6.22
advantage	6.84
of	4.94
what	4.8
the	4.98
electric	5.66
car	6.72
technology	6.74
offer	6.62
the	4.98
battery	5.44
pack	5.34
in	5.5
the	4.98
roadster	-1
for	5.22
example	5.58
have	5.82
to	4.98
be	5.68
place	5.56
near	5.72
the	4.98
rear	5.12
of	4.94
the	4.98
car	6.72
because	5.0
of	4.94
constraint	-1
impose	3.9
by	4.98
the	4.98
lotus	-1
elise	-1
chassis	-1
this	5.06
be	5.68
okay	6.56
but	4.24
not	3.86
ideal	6.98
due	4.22
to	4.98
the	4.98
impose	3.9
weight	4.52
of	4.94
the	4.98
battery	5.44
with	5.72
whitestar	-1
which	4.94
would	5.38
become	5.7
the	4.98
model	5.8
s	5.04
musk	-1
and	5.22
tesla	-1
s	5.04
engineer	6.3
knew	5.94
from	5.18
the	4.98
start	6.1
that	4.94
they	5.62
would	5.38
place	5.56
the	4.98
pound	4.98
battery	5.44
pack	5.34
on	5.56
the	4.98
base	5.08
of	4.94
the	4.98
car	6.72
this	5.06
would	5.38
give	6.54
the	4.98
vehicle	6.08
a	5.24
low	3.66
center	5.3
of	4.94
gravity	5.84
and	5.22
excellent	8.18
handle	5.54
it	5.02
would	5.38
also	5.42
give	6.54
the	4.98
model	5.8
s	5.04
what	4.8
s	5.04
know	6.1
as	5.22
a	5.24
low	3.66
polar	-1
moment	5.68
of	4.94
inertia	-1
which	4.94
relates	-1
to	4.98
how	4.68
a	5.24
car	6.72
resists	-1
turn	5.2
ideally	-1
you	6.24
want	5.7
heavy	4.1
part	4.98
like	7.22
the	4.98
engine	5.7
as	5.22
close	4.94
as	5.22
possible	6.24
to	4.98
the	4.98
car	6.72
s	5.04
center	5.3
of	4.94
gravity	5.84
which	4.94
be	5.68
why	4.98
the	4.98
engine	5.7
of	4.94
race	5.76
car	6.72
tend	5.3
to	4.98
be	5.68
near	5.72
the	4.98
middle	5.34
of	4.94
the	4.98
vehicle	6.08
traditional	6.12
car	6.72
be	5.68
a	5.24
mess	3.94
on	5.56
this	5.06
metric	-1
with	5.72
the	4.98
bulky	-1
engine	5.7
up	6.14
front	5.58
passenger	5.72
in	5.5
the	4.98
middle	5.34
and	5.22
gasoline	4.62
slosh	-1
around	5.62
the	4.98
rear	5.12
in	5.5
the	4.98
case	5.02
of	4.94
the	4.98
model	5.8
s	5.04
the	4.98
bulk	5.12
of	4.94
the	4.98
car	6.72
s	5.04
mass	5.44
be	5.68
very	6.12
close	4.94
to	4.98
the	4.98
center	5.3
of	4.94
gravity	5.84
and	5.22
this	5.06
have	5.82
positive	7.8
follow	5.66
on	5.56
effect	5.16
to	4.98
handle	5.54
performance	6.74
and	5.22
safety	6.18
the	4.98
innards	-1
though	4.78
be	5.68
just	5.76
one	5.4
part	4.98
of	4.94
what	4.8
would	5.38
make	6.0
the	4.98
model	5.8
s	5.04
shine	7.14
musk	-1
want	5.7
to	4.98
make	6.0
a	5.24
statement	5.26
with	5.72
the	4.98
car	6.72
s	5.04
look	5.54
as	5.22
well	6.68
it	5.02
would	5.38
be	5.68
a	5.24
sedan	-1
yes	6.74
but	4.24
it	5.02
would	5.38
be	5.68
a	5.24
sexy	7.4
sedan	-1
it	5.02
would	5.38
also	5.42
be	5.68
comfortable	7.32
and	5.22
luxurious	-1
and	5.22
have	5.82
none	3.84
of	4.94
the	4.98
compromise	5.42
that	4.94
tesla	-1
have	5.82
be	5.68
force	4.0
to	4.98
embrace	6.22
with	5.72
the	4.98
roadster	-1
to	4.98
bring	5.3
such	5.16
a	5.24
beautiful	7.92
functional	6.38
car	6.72
to	4.98
life	7.32
musk	-1
hire	6.5
henrik	-1
fisker	-1
a	5.24
danish	-1
automobile	6.16
designer	6.32
renowned	-1
for	5.22
his	5.56
work	5.24
at	4.9
aston	-1
